t_dat,customer_id,article_id,price,sales_channel_id
2020-01-29,f6054c6aca4e861bdb28adf9bfc103b9c914bb5fb1e0d9622d05eb5bd7f6f672,748355003,19.8135593220339,2
2020-03-31,776a10a44715965252c3d866ef5c1452770dd86f8db1e7c6720a749cfba3bf82,351484002,22.0169491525424,2
2020-01-08,d6dfbbf289a8b225732dbb9330ebc635616284c9cd26f730ea81880a5eeac1d0,761717002,22.0169491525424,2
2020-02-18,78fa445e0e864c05a660a2da6e871fe35da96f69bcbfa77bae59d29c80fd5c58,754267052,16.9322033898305,2
2020-03-14,66183f00a5c415f6f1f9bc225dcdc0b9debcb970f3f80fbe4b4c1c66315200a8,851877002,42.3559322033898,2
2020-02-14,d406da7cc211ca0cef6ce512541d98fcf38de8a2eeba4ad7d2d4d3584e58733c,653275006,15.2372881355932,2
2020-01-09,a0d1c386488bfe25e9440669a1adf91fd719582c1d24ec3b20a15a439803014d,806388002,13.5423728813559,2
2020-02-10,3241ff7a1806f5959faf69468322ce969ae86ec4865b49dd993aeff84713b386,713997057,7.61016949152542,2
2020-02-01,786aa101fee83ea1ce2c1259e2963b934088da91d95dc17d1d7831947220452b,817828001,25.4067796610169,2
2020-02-04,764137ae5e801cd49ac59b5520da15e66aa8c686408d5e5ef5ebd7c392d8e667,864216001,50.8305084745763,1
2020-01-27,acbc6f69b0790f8d620d6b51439a023031c84272e388c2244fabd5632817764f,842302002,28.4067796610169,2
2020-03-04,3eb6dcc858ae21b6ba1db4f4fd7e9df7bb35bdcd48d608f9e952529689705055,309864013,16.9322033898305,2
2020-02-01,ee2088097706f67b7f00bbce6d7ecec0c8f20f2db65de15c7570bc9d48e784af,852598003,26.1864406779661,2
2020-04-02,5325518882c7b8f8553873003ccaf45de4778c1b3e258920ad9c12fe5d33c06e,685816017,7.61016949152542,2
2020-01-08,ca27df5efa2f8fbe64d9c0129aa4338092f226de268d09f01e2fc87fcea9e689,719308001,26.3220338983051,2
2020-02-13,6ecb8381c390024c69ed8e5a36db66b38f78e497408a7edb2227d4ff22ff130d,111586001,11.2881355932203,1
2020-01-25,832095baa25ab008b293ecdd4a8b9470bbe4a0821302c8411b0ff55ee13bae75,756521002,10.1525423728814,1
2020-03-23,cc6a7d4241fe6b9c0d4f6b74306a8a9df143c8a7015b7b6717248c475f654996,795440007,16.9322033898305,2
2020-01-24,e7b77d28b573bd47f257d200e3871a4153ba1937e327468a173f52792947677e,770351001,11.8474576271186,1
2020-01-13,143d7bbf51218769d4dc588a4bd90d6e19973978807ed076a3669a602dee2f3d,685813018,15.6949152542373,2
2020-03-05,458aa5de65db9e3531e3b333be6a6fb7da6dfd5548293729366907bdd07feef4,819547001,42.3559322033898,2
2020-03-29,90bcb4096a1ba954576f7f9c0a5e0c59a123a614371b1bac275aa82f1a2e5641,849334001,50.8305084745763,2
2020-03-29,fa618bc6fdd097d1082a1f57abfd095ccbd9ecd08ee8e99443071aa326c4c12d,736385001,33.8813559322034,2
2020-02-16,65552bed638a1451662ed605c5be3c9264b27491d6aa29e1ab19e04d7eeeaf17,449570041,25.4067796610169,2
2020-03-06,43a677c75150121041fd2b85e711352233df7a71898f4111589938f5dc07f894,854301001,67.7796610169492,2
2020-02-25,9ff371ac8722c2dc8e115288ad138f107b74eefe3a9e77b902640cc669c2863c,843817003,50.8305084745763,2
2020-01-05,a87c77da7747283f30f18599982c7455b108ac7d4012960c6f32c2bf8d7ade44,697054014,25.4067796610169,1
2020-02-29,07707fb61e0f6e36c66206277e339b60c1bbad9dc7c0876c9f675964ffe2b1da,733098017,16.9322033898305,1
2020-03-25,4800d381a3980b3886188241f93f6b8b4ff5e2df8c5498809b6842045e933b2c,399201042,84.7288135593221,2
2020-03-25,110366d9e36aafbf4e444c54e56fab8269fd6dfd356c960469b6ea66422807bf,793443004,59.3050847457627,2
2020-03-07,656c4e5375f063f19ec25b5720dc684cdf663daa900f34a1ef008a10a7f0d4d9,688105003,33.8813559322034,2
2020-02-26,f53ab4bf787cbabb7e7d51536705b592b5b57dcec98d5ed9f4bb6df85abf3d04,373506001,13.5423728813559,1
2020-02-10,9ee3da11f2abc07916bb557efa23b40a5580780000578ba00643d8bd98c9ec04,844503001,50.8305084745763,2
2020-02-18,a795829cae2852139b9d2190fd246947d14e3acbc46c25d4d08e5725292bff41,680391023,15.2372881355932,2
2020-01-05,c073796e71e4971ff9f0c1ef987041793ff94520369f3feffec9992f1bbe71d8,697054052,13.5423728813559,1
2020-02-14,fa2b5721e91baf5b0fb67d116016a5f9de5c1bec586ff2b7644c6b7e5f424bd8,771716001,3.3728813559322,1
2020-03-04,4f52411ce6828899d97856a7d8fd488c9de1bc24e088fa05c858986cdc1f02bf,759479001,6.76271186440678,2
2020-01-28,652b9720ee698eee12a1386fa77f7d47e0b43e835d57b60039502b18847372cc,769102018,27.1016949152542,2
2020-02-23,e45ef5eca1f4625231df38ea0b0ad54cdae67e131d1c7c966dc5846cfd9aa406,700340002,25.4067796610169,2
2020-02-24,b4bbd2b1953dffefe121230c12f14bb6481922da854caec04b8ae6aae26914b4,788575003,38.1186440677966,2
2020-03-20,f176b5662ae5e688e9d7dfa3292c095b71d1e6a9fcf9b8a3b9a8e3e7cc39f759,795458005,22.864406779661,2
2020-01-17,a1459168d365b82d62a632c50aceeb4aa52dd38ecf688b6b05593132d379755b,795975004,33.8813559322034,1
2020-02-18,4eea9e0a98adbb44d1d2f04c32b83153bfb5d2cf56752706476c0c5be0a854b8,793104004,14.864406779661,2
2020-01-26,1a086fa8e52d2366fb41065ef9e5b7ffff0e614a23550bd87c0a08dd56c99478,733749005,4.5593220338983,2
2020-02-02,8ceb1442c3198494470bada42527fe45f087bde0299e2887064d61733dae9694,842952001,33.8813559322034,2
2020-04-01,unknown,886189001,67.7796610169492,2
2020-01-19,7bbaf447cd8cda408b8f613f53ba5cc5fa1893aab9de72f9f8328b8272e3a5e7,808021001,41.6440677966102,2
2020-02-01,bae4655206f68d477fcc50bd5bf2883a735589048fce010f58d55faa4ed108ae,751994014,50.3559322033898,2
2020-02-29,42d549cd51e6e71d8754c32d801daead8987960bbdc012f9f907c00d03af6f02,816597006,32.1016949152542,2
2020-03-08,35889e60aaabfa73865f7e1ee5f54f896f5d1132d39317b6af96b1f7e4f8d5fb,780729004,44.0508474576271,2
2020-04-02,c4e6e0a2a61004d500d40934407ce08f37eeeb9e0ed4c093cfafe53c21e7dae7,855531001,25.4067796610169,2
2020-01-30,4aec5782fc795b1076f2221c5a5354c2c11d4950fe1359b34ad1811cef8f1447,803757001,16.9322033898305,2
2020-01-23,527ea6007a7186c5dcac5a2bc9714e2d0fd83769276cfd355134854689ad36ec,659321002,26.7118644067797,2
2020-03-07,d3aca5f7844b4bd99b1f8ce9f0f11096f85d05782e5da847018478e771358931,461327018,30.4915254237288,2
2020-03-09,89522f3890099486a3b08ff6f4f614efac875ed498bf8c2785c39f4e44ddb87c,372860002,9.8135593220339,2
2020-01-02,e21ae96e92dbddb92143c7003ff794a10d133474c8c301510f746a6410b48044,620425015,1.67796610169492,1
2020-01-02,b2d5fbb37e2a3e13b379963851952edd05435a7610d61d7b72f622ad6c088f36,732409003,13.5423728813559,2
2020-01-29,1241dac3a39f21a7af61278ae378c0132ce7719a07026f1d5766d6cab9a31d7c,572998006,34.3050847457627,2
2020-02-12,9e33e29d3c40e34ce1544cdffe7bcec9ae474a5b8d21221e5f73469b8764ef8f,794538003,37.3559322033898,2
2020-01-26,0809229726bf317c72a4ac2718dce9f93662ff6c7a4492ad6b670330d946ea5f,701722001,22.0169491525424,1
2020-01-29,034ee476c261bf11780230ec9b2358475fea9f775018f89fa2961a0b3a0479fe,779725005,15.5254237288136,2
2020-01-08,868a4b9be38d8692836b3818210174dfabb8db947dbcd84ff755ad936b877c57,755360002,27.1016949152542,1
2020-01-31,ed4ad3223a7f68e20aca9bf7b7be5335d8d17db245aa323afba9314769a56378,408647009,10.1525423728814,1
2020-01-08,5c2f156bf03f5786ac58e2148bff162fb83f6bab78e1ad6b59cef2c3ee7021bc,796240001,15.2372881355932,2
2020-02-28,c25b51d0f80cdefe42cef237af297ed585e7e180ffa90125392de28c7808ca8e,787880003,32.8474576271186,2
2020-02-29,4594a3fc60f89ab98a3dcfbe4b4932db4b604323915d0db0fc6d3790cda04f59,556539011,5.06779661016949,1
2020-03-24,1ce9ca2bb0075a968f958c980e31d516d043e99faa4bfd6c9329aa64f99f5dbe,372860068,13.5423728813559,2
2020-03-10,42abb6bad8e7f3113ea0ba86d0c18655865f9e32e4b8af43d12c1c7c21916d9e,738739001,25.4067796610169,2
2020-01-03,1995790fce5ef4764b85780565b5c1a2468a2056f6dcc79c8328aff5e88df364,742947001,1.67796610169492,1
2020-03-07,6c2abd63d71cb02c73c680c1bfcfc1a7baf85e17afa8ffc03d5169b57887fbcd,766439003,16.8305084745763,1
2020-01-27,17e8548040f379a9d284d29c3cc4e383b35da4cd8e9641d9d1e904d54d790298,556560001,15.2372881355932,2
2020-01-18,2b10e28f8d070beff0d2ff0a8d25df17bc4cb238daab4fd0a56c774aecaec901,807379001,6.08474576271186,1
2020-03-02,9c0e2fdc95e26a5cf553414452ad780b020de4784f7f5730f87866b30e7e726c,679284001,33.8813559322034,2
2020-01-08,21832fef5b2dace323d68aec6a95aab84a9798ab5955c9b8970b0a8d90bd3465,810675003,30.4915254237288,2
2020-02-02,82d6ad02fb16709292df9804b1a367c92db55a90a3d0f9876c293a49ee3fc837,699082004,18.6271186440678,2
2020-03-30,7faf92cd0ff3aefc84ce59a2e61cbe818db4453f1b746c527483a15b87e81774,774785002,33.8813559322034,2
2020-03-08,cc0b56bcf2a48576aae55f55226605a1fad000a1057b51cf9e3480dbdba9a42a,762656002,3.03389830508475,1
2020-02-06,fc1adcd9a6c0313d6752d96f818d53e3022f318f03b28feb9ede4bdd71e99cb1,622094008,30.5084745762712,1
2020-01-13,ba2e417b279cc3ccc19c175b8ea56e33ea0a393638790f31346c593356c7238b,830185001,43.0169491525424,2
2020-03-25,977a2b738cc9c8398217f9e3c8c3ccfe7d6db692f34c47cddc7b2160e0d7064f,536139037,16.9322033898305,2
2020-02-29,b0925ecf9d0ee1df56cf98008a96b57bb3353d4a175360cfc57b5250695d5ba1,791223002,67.7796610169492,2
2020-03-17,7d81fa0b78a99725b7b76d38bb2d2bcd2a2533a6df495312f913aaa505d0109b,876176001,59.3050847457627,2
2020-02-11,e14c3cad1cd80d9a15b7a5e9c2b7e41bd8283baf11cd8e0f7334b12a71c024b5,870468001,30.135593220339,2
2020-03-17,b5b102624639e8bae1df952fe05bf889a5a3897e9c62ad1909a8319ece08d06b,821902003,42.3559322033898,2
2020-03-18,a3a7b81fc9de83a8ae41ff3781784a487f81db6358f9b79e0d06e1bd156703dc,855216003,13.5423728813559,2
2020-02-29,7409fac8d8ee74d1b67f84511a89f02b8fb2d7f7092c35a526699ab34b8ad1ec,802023006,25.4067796610169,2
2020-01-09,6ccafac87fd5d515127084e6d427bd6a0220749d760df8581f1545bf11d6ee63,739590027,13.5423728813559,2
2020-03-25,39c1da2c67d17acbd545c2f998dc764c881cbe386f2a57aeff0d6a889bf8fb15,464297007,16.9322033898305,2
2020-03-05,e73b78afc48e0fe299246b6781678fa53b21a608ab5fb37b1466e497d59c2f6d,730683041,35.5762711864407,1
2020-03-19,d85deaf62de3c5dc8214b24bb7933078ff37d96ce3c2982a6db6ab80e005b21a,802490002,25.4067796610169,2
2020-03-15,e82843d1fa0f28ff30375ee4029cb7d791e665fbe83b2b9eafdf1ef65dffa58c,855211002,63.5423728813559,2
2020-03-07,5d5b2f8255615c2cd95d5aae83b549b72a08ad73562ea2033ca244f052aa44a6,733098018,16.9322033898305,1
2020-01-31,9a179bac8270618f3102f9451c9465e0602f9c5ebe5266cb477f8dd8d24c14fa,809874002,5.06779661016949,2
2020-03-09,9076eeef14889be99de76ed8e1a3340132de0907a5f0f4e22deb3cad86981baa,834412004,13.5423728813559,2
2020-01-30,25f5ab520dfb37ff73b3a22407c7163c7ea3475e0e7dcadb0214cdc136ecbe7e,866383001,25.4067796610169,2
2020-01-28,4a0cb08a5905d7b06b910afa7d6b779db3b8e8b34c0418e5aee4434bcce083e8,821512001,38.1186440677966,2
2020-01-18,dc7b5417f019d0d13ecd9f4b4b104e725debb62b9d9b64cd137e29588f7c68e1,719260001,25.4067796610169,2
2020-02-08,20e66f9b49c4f675e521b4b5abf5ae9a03f97134f48647af8dbe8d1b9840f31f,787028005,59.3050847457627,2
2020-03-06,0584b9dda2babff6b9c7df2b80c15f72be460a0b2b6da114ab0778779f8bdd8b,456163060,33.8813559322034,1
2020-02-13,4a04d1d856044e1d987b593f404574841420207260c288e20ac1ca6c30cdf9dc,798407005,9.13559322033898,2
2020-01-30,176f36975bf5720139f30ea10c53a4ad506f93c26f9f682b8f8477510f36b1aa,759814009,30.4915254237288,2
2020-03-15,c0eaf8cbb02b8bf7e729a20855e43d9acd0d5f06929da84a5a4119ca288a7d80,832321002,16.9322033898305,2
2020-03-11,06e6d30fb6735b15bea13ab2fc378f44c95a8a14622cf88f9ef4f17dc63b0e09,827682003,16.9322033898305,1
2020-01-22,e1942f9d688063cad91cf452aa12b80c6b42b51e31ef3406af27ae5b3ed6a81d,719957006,22.0169491525424,2
2020-01-16,6e1b5a72046cbddfc2f0f2856cdbbc3959b361300a7188ccaaf5ef0a7d8c5a5f,751471001,33.8813559322034,2
2020-03-01,c012bc100de6a1a4eb602bd35cc916880a04eda033309491dd67121efc59361c,792009001,30.4915254237288,2
2020-02-23,a95d28972a076140ce115ed268cd456fdd37eab99a4334c7db04ff4c0e4d2336,839716001,33.8813559322034,2
2020-03-17,2d99d7c1d2a0433e8a314246e88591c337ae422065e3dc08084bee44cf3cee9d,851400010,44.4745762711864,2
2020-03-23,c929cdad032183057f280310bbc2634a83f50ff74588c6d6732298fc97f73e57,624486003,13.5423728813559,2
2020-01-12,e704385438cb79b2c1002e1c626a832c22117b72f14913c2bcb21bd5ff2b7aeb,785018008,16.9322033898305,1
2020-01-08,3d9cb83128455cff5bfbfdbbdb7d13c47775e06c151c8ee6c677c696a5b02098,787880005,27.1016949152542,1
2020-02-22,3da98ed24c822cab5754ac546196082cb2258e1ff34a56861cdaddbb5729c667,788768001,25.4067796610169,2
2020-02-18,9c8d07d2890fabd4133face161512684a58d7b746f7041d30af04d6e48cdd873,723621001,16.9322033898305,1
2020-03-23,202d873ae6de6909040971f5b2dd49eef7633f5ce131c3558c1551ee4b3cd430,861423001,33.8813559322034,2
2020-02-14,04615414bb2236514aba8412957ffdeaec4fdca7c6760a00e137a39bdea58d1f,678342015,1.50847457627119,1
2020-02-26,1f6db8ea74eac076d747b62fed458650e34c6250b10c1fa92aefbd041e9dd29c,860833001,19.0508474576271,2
2020-02-28,d704d1167eacfcd4ab3f72ce0095b3b94681e3925967bdcf97e79d6c5f062315,838834001,33.8813559322034,2
2020-03-26,155b556d56d46a8ede37ac4df0d681c9a3566962a182fa3915b561d636a8b09c,711440001,27.4406779661017,2
2020-01-24,1624d33a633e6011ba8fdb7b0c5c784a497db1ee814eb94ed87b1c492379c399,866383001,25.4067796610169,2
2020-01-30,1f7dad816f0d0b667a5b9ba42c4157a239c7eab6b2429df575c6da624f9c0850,855239003,16.9322033898305,1
2020-02-26,01033092c1048adae5b64a588f49d75ff895942a17030b2f89e646137085deab,851142001,33.8813559322034,2
2020-02-29,915c3dab3299aaca933a857cb31e3d461d9c786874a64644cdcecdc839a283e1,800245002,22.0169491525424,2
2020-01-15,29d2b055ccf50c2cd52151d84079b5410eb3c937e10da33b500729b6ce785ed4,763714002,33.8813559322034,2
2020-01-11,67da7e4ffb83dcc1e01ab92436083ba416aaf304806a2c042d0640a1c1fe28c5,754362003,10.1525423728814,1
2020-03-31,fb96a7b5097d129d380d11ea99bba5ba5cc2bb92df4c5d3295096abb9cfb6408,759871002,6.76271186440678,2
2020-03-10,628bad9455042dda2965ac4bf153aba369d90f195872779947ee7da276783069,562245103,33.8813559322034,1
2020-01-12,f140b902e573759e4bf1207b60087365454e4ce0433758272b16334d5e81c94d,828746001,9.57627118644068,2
2020-01-04,6616e4f44ea0969dae4c38fd500e076954d033f3f87ff10196f61f00741dbe98,768912001,16.9322033898305,1
2020-03-02,896d7d595699a0ad8fbbcbc334638ef8f8e5c87a0a8b5eb3008b3a7ad3a0cdb2,712924012,16.9322033898305,2
2020-04-02,f35ad2a18f84dfb2e1a4a831b92437dee9efd93382653d5f63144542b018a333,857570001,33.8813559322034,2
2020-02-09,767f5a65acf8c8e73ca33fcc61e2df49846b49f323968e404a61297ab142dc49,754404004,22.864406779661,2
2020-01-11,4cb6c37b072a32718b8d5cd3f70910ec728adfe5029990a0aa1f45a05b5e9db9,608776002,13.5423728813559,2
2020-02-25,d2d0eb360cacd1ee6ad10353fa56f1424a9b04c5ea839d190b5a6949683bf6fa,733027010,5.06779661016949,1
2020-01-24,65eb6bd11e7e579e2b00bb8f3d1928d2621ec8ee6a4408ce32e9b9840cfe9f27,800691013,11.135593220339,1
2020-03-16,b6c117dc7de4b074c4481de2f46dc9fc16f8ac900d20a940ef9eb99e5bdc7f1e,706016003,33.8813559322034,2
2020-01-31,d5c67a6e2da40a49b59513786109bbb285af7cf99a459216a0826afc8122304e,825695001,42.3559322033898,2
2020-02-27,7de252567f78bae14bbb7550bd2c9541058b543b2eed72f683da644779710b16,833848001,40.6610169491525,2
2020-03-30,3951fd6109e8eed900c217441b94f935f984e86840b3487b455d7330d2e49bf2,708394001,13.5423728813559,2
2020-02-27,2d08d0badf6bba2e81aa9a7bc3f8e1678f3bcca49868af4c0c0b7f26438cfe45,736531005,10.1525423728814,2
2020-03-17,8cd4d7e9622a8769bbc8f90a456b91a7e3db0bb4dc0fe37ac00bd947ed1c7aa6,756193002,12.0677966101695,2
2020-01-30,7400af0f43f4ff447bed056e2414d730203fb6e4c0a37124a4a4be733c636739,557599023,15.2372881355932,2
2020-01-13,77eaeedead28f472810f9c770f8b8dc2d9ff5fb7bcdb88958d7ffaac4e789f45,723469002,24.1525423728814,2
2020-02-08,f5d683db5cff5690a5e189377965fa687652d5ee204decc2abee21cfaba050fd,429322004,42.3559322033898,2
2020-03-28,703211da15b8bd6ef42edd7b5801a051443b2a6f881a42b17c36803ab31b5bd5,852374003,27.1016949152542,2
2020-02-23,32b7ba235a913879d598cfcd5766bcfefe211b4b810656d0862b5104556fef89,704126009,33.8813559322034,2
2020-02-07,f40c46fe844e13b89c93b18525605f538f4ec204772ccac097555d54698b93b8,846150001,50.8305084745763,2
2020-02-29,328f6db4d86ac2e2198c2469d508cf7ee8729b828bf5461ec609c2bb25c49863,814129001,13.5423728813559,1
2020-02-08,e0698da2cc6975150835a5ca132914135ac07485558c1d7ff1947ecead79a09f,675068002,22.864406779661,2
2020-01-07,6e43c5ab3cc072706d7f2e83f329d57c00693ba92f4d0561cdd06ba86be51451,757906005,16.9322033898305,2
2020-03-04,1f09f1593c106b2b171e201a79e922f83ddacfdb690a0d8d382c2b7d03d0a5cb,812799005,22.0169491525424,2
2020-02-05,3f0b970abd24b778771e83c4df9527490fbe790acfaedad839b62cac3748e001,568808001,39.271186440678,1
2020-03-16,8ddd6076a687774f9e67116e69815950c256c57b5f9c6601f1e8183a045e22fd,465655019,11.8474576271186,2
2020-02-25,a27241bc5e269000beeb69e036a528d0aeee069813b206a50a87a15365e5dc5d,844874006,15.2372881355932,2
2020-01-03,07c97ec04d96d25a022bbb65e083dd9d3f53900d4076b4ad0e01dae0871f2125,730683002,21.9491525423729,2
2020-02-02,865d21917a5969321e150463d948b5b57ad04313b76d8331434e8d3e27c54585,678342025,4.38983050847458,1
2020-02-01,af0ca119e9713fd8c630bca224a16c4b34b1d0241d5bf6c4b21118234dd33937,574109012,8.93220338983051,1
2020-03-18,3d77fb126a423a83a0c8082299792fa08badf5469638a1a43e68c978a337af1e,825318009,16.5593220338983,2
2020-02-11,305bd332a426205275655340509307ce101e2bef6b3dfcdcf4f8be6f61b3813c,810419006,16.9322033898305,2
2020-01-20,4e6e176ca2c55ccbceada9effdbafa9ef5853c72097744953290c41b45384daa,700701003,22.864406779661,2
2020-01-07,ec3489e554625fa67629a9aacc3d9adfbfa57909afa61ea04dea43d17d12c366,784001001,30.4915254237288,1
2020-01-28,7b4eabd651faadc8b71c478c439c43cab846cebf2c20dd0fee8ea7bdc343827c,855080003,25.4067796610169,2
2020-03-09,7e0a41e39052a62e30cbe0d370518516a3919e307ea6fc8cfad7b24bdd6488cb,797567002,9.77966101694915,2
2020-02-22,7696d4a26425f7cca5d675454b91314a2b4e22a79a252679dd09f66c112e0dfd,739529002,14.9322033898305,1
2020-02-24,ffed71450acc902268fc4b99dfdc28f1a22583f573863b8639fe26671be9db40,824997001,30.4915254237288,2
2020-01-25,3dab1841831c24692b794d341bd3118949f094e544e92cdf91486d668acfe496,736923002,5.6271186440678,1
2020-02-03,04a56d37fd70a94b78ead6c90237276b2f04bbebbbb352dfff7257e364b324eb,562245001,22.0169491525424,2
2020-02-07,0a5604ba386180ffe33c31c810727987de11286cf0746dbfde6584a8c8cec73e,799365002,50.8305084745763,2
2020-02-07,a1396028d8c9e56875c996896a265c39ed58910ce764a384989d35baa293a627,777205001,49.135593220339,2
2020-03-06,e5fe0296035525fecfdf195c8a07c58b81ee9caa930f8202a4ead150caee7d67,837743002,84.7288135593221,1
2020-03-25,8126b5e41eb5787c273577c5a7f85ec4a94c102365b824cffa30033cd3a5e4f2,554598062,16.9322033898305,2
2020-01-13,8bfd901baf59706a5126a2f140d3a17101955ee29ba571c3fb4964a3e902347b,760453002,23.7118644067797,2
2020-01-08,f6bd11cf5934369b21969fc90925ae25d6bd29a0239a8dbe0e962ebde02e25b7,519583008,16.0169491525424,2
2020-01-12,4c4a7058d8104b9ec94805e5ee4ce2f7e7665ea84af5b5cd5628f0f42173adde,859247001,25.4067796610169,2
2020-02-26,3830952f68fbc54ae59aee54b695e2a2b679b3802e23ec81fdbe6b128d9b0f10,673396002,13.5423728813559,2
2020-03-04,62eb7f6a247863fa029692beaeefdee2c64b1c34c7e865b981b5a9947e416198,803762001,22.0169491525424,2
2020-03-09,94ba09bb4e5cfb88c8c32d0ba57dc94bbb288aefa4f9502a8fc33c8a54418f1a,839789001,16.9322033898305,2
2020-01-10,14fb5534f7e92f0d024ec7e2f052806cf46b2baa8f32745ca262cd04ba30be3f,772773002,8.45762711864407,1
2020-03-22,71417ce7885a20644d1f09e77c8cdcedb664eac81b79ca3593b9637a49958135,755575003,11.5084745762712,2
2020-03-05,65a7594ea285450bde9ae776fe2ec6777037b98a5d5783ea95a95779d3f844f2,781683009,22.0169491525424,2
2020-03-06,b5bd4c1d4bdd59c08dc7c2205bc5013652f9be91f4fa5dd6d4d3e35b0d10d96d,743633001,50.8305084745763,1
2020-03-24,59e12299444710b9d4acd6863a80f846c3d849869af3a2302994ad70c0ba459f,832312002,67.7796610169492,2
2020-01-09,462f92555aee56096d1cceb01918f42970007f07adc3cb23afeb7e9f01ea419a,770351003,16.9322033898305,2
2020-02-29,75686c91cee620dc17b043286019a08555603158e292e8a72738c254c5ee0b43,564358023,6.76271186440678,1
2020-01-01,7661b29753713c6da6ecc01e4a2841c6a0e24606028b9ef4a1758e82e78a6e27,628813002,13.5423728813559,2
2020-01-09,b748b7647ef5723d9e9fa24a3bcbde5399ba4bb07d1a894933f685d5980ed4b7,691855009,33.8813559322034,2
2020-03-13,7d28386cfe810694c237d51270e0aafc92639df5c39a8f4d4212d01c462aa596,857901001,38.1186440677966,2
2020-03-17,d5500ccc09743ff4dd8e8fb7130e3e0f23f8b499fffe991794889609066fdda4,741985001,25.4067796610169,1
2020-03-05,f2035d992c362e14711854156c1809db7bb63102108d90a6405005efee3a6203,847959001,30.4915254237288,2
2020-01-07,2c92d14ba4daea35127a8b642a300df87b1d8a368a7649b0d3639908b23bee38,843940001,27.1016949152542,1
2020-01-18,af38308115eb2b8ec841be956a9081c720a188859dbcabe7417a862e4f77b607,636323001,15.2372881355932,1
2020-02-12,961b703ea1fb583b08b65eb86f794a8582138d1f4bbf5b60b350199ed8e459c0,849588001,50.8305084745763,2
2020-03-21,d9cc07def80510fc4745a5fbf812b775aef43f4babacfa0fa5017862820a6129,682289012,59.3050847457627,2
2020-02-13,a5023a97f24af8477a985466cbc4b78426337b8f00c62d8576ecf5cfedccc835,802023002,25.4067796610169,1
2020-02-19,15c27e13b504280ce2000c0fa787644fa0b77f4442dd07a895947afa03a4ee05,812618001,20.0169491525424,1
2020-02-26,b2cc668b67ddfe8c00927eb965f467eaa16d41e224dc752ebd71fea3f054a5d1,790791003,38.1186440677966,1
2020-03-08,38f846432f2b2046dd4099c3ad87c3110036d3227bbb957ca4b928baac763995,753692019,13.5423728813559,2
2020-02-28,a82128dc413ea8fea09d3b9072d9de2a5980f1ad6ff560558cef2567dbeba98e,399061028,44.4745762711864,1
2020-03-28,872acd6ad977dac2df51d7c3422e2ceed3ca40c91f8128e50e8a7d233b1ec214,717490008,8.45762711864407,2
2020-02-07,a2e71679928899ee6522ce0f2939c801151fba8579079443e08923a6af2f8c53,693242013,30.4915254237288,1
2020-03-31,0a6e23b34f672a7472002e48e7f82a914d29644fbff540fbfdcca8679e45ac37,814620002,83.3220338983051,2
2020-02-03,fe47eb2df28e88b57c3aa91a334bcf8753d17310767b5d80fabb700c60f96a82,794538006,34.3559322033898,2
2020-03-02,dc96d5b350ff2f0e0069df9651ea3bb950fd1b359b38f06cafed7342cc5d028f,827370002,25.4067796610169,2
2020-02-15,b3daab76aec8f0c04ecb87cd70e157a96533caea131858555c35ed8a627600c7,815046001,67.7796610169492,2
2020-02-26,92a093021e56ec8e3383089f4f69d3060d48978ffcc57e13aedf5386ccdc9c3b,687704028,40.6610169491525,2
2020-01-14,1365e6e8cdc8578fd80120f07b87e41bda0ccc0306ee72a8f4b5c48f4b207c58,673677002,18.6271186440678,1
2020-01-20,fdd51f485d2840011286761b0b019a0d604ed2b7c42a2baf508b4b689c170596,812157001,25.4067796610169,2
2020-03-03,3081519785dd514e31da6c98428e364d217153054bafea12ad90ba7f8b352952,810799001,42.3559322033898,2
2020-03-21,011152c11d38f214f2f2de6bf542a4cf75b19f36b8f914f5665b5c065889567d,757303013,30.4915254237288,2
2020-03-11,f2577b73f7d85fc0590733a02d78075ef2a5b658d3f6678dfa39f29767fcc792,882888002,50.8305084745763,2
2020-02-03,3f7ecebe9bd339ab6dfca14de091d2534d50a8942df1875d2943bf3eaaea74b3,841383002,8.45762711864407,2
2020-02-24,cdc01522cde7ecd0c63454c5bd6a90888d7eb8e43cecef23268417b8c88945c5,677930031,16.9322033898305,2
2020-03-05,b6ddf78125fa1cc47f8ba7dda94a18b7e3f964dd2fea91f2c92ab58fbd15df2a,767687002,13.5423728813559,2
2020-01-16,defccf93c7059bc866cd8db08b42bdd8da9bea0afb2117a3d2ff6b79b8d5af46,827697001,50.8305084745763,2
2020-03-03,8cc2ff2c5e3516a39888e68f9415e6d6a0f31a935d680f9814f18ce6ce078b65,808569001,14.3898305084746,1
2020-03-15,85b979e68d3fefb62ad56e036223d682b7f14b47b504fad9d65ea64b70e41810,809757002,40.0338983050848,2
2020-02-19,95c0cd8b80e673bb434097aa6e384d27e044285c0e6d4bd653d3176fa37b84a7,722439001,11.8474576271186,1
2020-03-20,780450356fda4bb9c7ecbaa2e618db0ea2edc3dd3e0d4db033c67e9f1f6878e8,456163063,27.1016949152542,2
2020-01-11,8e76102a06f1a9fcc399f4aa936acd73c0e40860243a42a3eedacdc8051ad6ef,684021078,11.8474576271186,1
2020-02-25,c02372ffa2cf3e5f171c25cd1b2a902cfe5ccadfe040e3ac7284ec04444e1452,856732001,25.4067796610169,2
